SEX_A,locality_A,yearbirth_A,monthbirth_A,daybirth_A,Name_A,bident_A,aident_A,ID_A,Name1_A,Name2_A,shortName1_A,join_col_x,SEX_B,locality_B,yearbirth_B,monthbirth_B,daybirth_B,Name_B,namepert_B,yearbirthpert_B,monthbirthpert_B,daybirthpert_B,sexpert_B,aident_B,bident_B,ID_B,Name1pert_B,Name2pert_B,shortName1pert_B,join_col_y,_merge,Score2,Match_Status,Predicted_Match,score_with_SLD
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1952.0,11.0,11.0,VIOLET,VIOLET,1952.0,11.0,11.0,2.0,A437,E522,2988059.0,VIOLET,,VIO,0.0,both,0,0,0,1.4285714285714284
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1953.0,11.0,6.0,ALBERT,ALBERT,1953.0,11.0,6.0,1.0,A110,E533,3043260.0,ALBERT,,ALB,0.0,both,1,0,0,1.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1953.0,7.0,15.0,DENIS,DENIS,1953.0,7.0,15.0,1.0,A109,E539,3087768.0,DENIS,,DEN,0.0,both,1,0,0,1.7142857142857144
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1956.0,11.0,22.0,GAYNOR,GAYNOR,1956.0,11.0,22.0,2.0,A439,E534,3043261.0,GAYNOR,,GAY,0.0,both,0,0,0,0.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1956.0,3.0,31.0,LYNDA,LYNDA,1956.0,3.0,31.0,2.0,A438,E288,1568447.0,LYNDA,,LYN,0.0,both,0,0,0,0.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1957.0,1.0,21.0,MIKE,MICHAEL,1957.0,1.0,21.0,1.0,A111,E294,1581056.0,MICHAEL,,MIC,0.0,both,1,0,0,1.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1957.0,3.0,3.0,PAULINE,PAULINE,1957.0,3.0,3.0,2.0,A440,E541,3119955.0,PAULINE,,PAU,0.0,both,0,0,0,1.4285714285714284
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1959.0,6.0,27.0,ANNABEL,ANNABEL,1959.0,6.0,27.0,2.0,A441,E305,1636738.0,ANNABEL,,ANN,0.0,both,0,0,0,0.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1959.0,12.0,15.0,MARK,MARK,1959.0,12.0,15.0,1.0,A112,E532,3037291.0,MARK,,MAR,0.0,both,3,0,0,3.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1960.0,5.0,28.0,ANN,ANN,1960.0,5.0,28.0,2.0,A442,E542,3140058.0,ANN,,ANN,0.0,both,0,0,0,0.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1961.0,8.0,30.0,GILLIAN,GILLIAN,1961.0,8.0,30.0,2.0,A443,E516,2945606.0,GILLIAN,,GIL,0.0,both,0,0,0,2.1428571428571432
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1963.0,9.0,25.0,BRIJ,BRIJ,1963.0,9.0,25.0,1.0,A113,E547,3172516.0,BRIJ,,BRI,0.0,both,1,0,0,1.7142857142857144
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1963.0,12.0,7.0,MARGARET,MARGARET,1963.0,12.0,7.0,2.0,A444,E271,1441895.0,MARGARET,,MAR,0.0,both,2,0,0,2.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1965.0,4.0,28.0,JACKIE,JACXIE,1965.0,4.0,28.0,2.0,A445,E303,1618486.0,JACXIE,,JAC,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1966.0,11.0,21.0,BILL,BILL,1966.0,11.0,21.0,1.0,A116,E545,3166876.0,BILL,,BIL,0.0,both,1,0,0,3.1428571428571432
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1966.0,5.0,6.0,COLIN,COLIN,1966.0,5.0,6.0,1.0,A114,E529,3024242.0,COLIN,,COL,0.0,both,1,0,0,2.4285714285714284
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1966.0,10.0,21.0,JOHN,JOHN,1966.0,10.0,21.0,1.0,A115,E287,1564949.0,JOHN,,JOH,0.0,both,1,0,0,1.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1967.0,4.0,16.0,SERENA,SERENA,1967.0,4.0,16.0,2.0,A446,E514,2941252.0,SERENA,,SER,0.0,both,0,0,0,0.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1969.0,1.0,6.0,MARIE,MARIE,1969.0,1.0,6.0,2.0,A447,E280,1498127.0,MARIE,,MAR,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1969.0,12.0,26.0,LAUREN,LAURIE,1970.0,12.0,26.0,2.0,A448,E528,3022872.0,LAURIE,,LAU,0.0,both,2,0,0,2.7142857142857144
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1970.0,3.0,5.0,STEPHEN,STEPHEN,1970.0,3.0,5.0,1.0,A117,E523,2990792.0,STEPHEN,,STE,0.0,both,1,0,0,1.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1971.0,11.0,14.0,MARIE,MARIF,1971.0,11.0,14.0,2.0,A449,E524,2990793.0,MARIF,,MAR,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1972.0,5.0,17.0,DAPHNE,DAPHNE,1972.0,5.0,17.0,2.0,A450,E519,2965008.0,DAPHNE,,DAP,0.0,both,0,0,0,0.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1972.0,5.0,20.0,LORENZINA,LORENZINA,1972.0,5.0,20.0,2.0,A451,E314,1675201.0,LORENZINA,,LOR,0.0,both,0,0,0,0.5555555555555558
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1972.0,8.0,15.0,PAUL,PAUL,1972.0,8.0,15.0,1.0,A119,E549,3182087.0,PAUL,,PAU,0.0,both,1,0,0,2.4285714285714284
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1972.0,6.0,7.0,ROBERT,ROBERT,1972.0,6.0,7.0,1.0,A118,E275,1462225.0,ROBERT,,ROB,0.0,both,1,0,0,1.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1974.0,10.0,10.0,FRANCIS,FRANCES,1974.0,10.0,10.0,2.0,A453,E544,3165100.0,FRANCES,,FRA,0.0,both,0,0,0,0.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1975.0,10.0,14.0,DUNCAN,DUNCAN,1975.0,10.0,14.0,1.0,A120,E535,3043262.0,DUNCAN,,DUN,0.0,both,1,0,0,1.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1976.0,1.0,4.0,ALAN,ALAN,1976.0,1.0,4.0,1.0,A121,E299,1609883.0,ALAN,,ALA,0.0,both,1,0,0,1.7142857142857144
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1976.0,3.0,6.0,JAMES,JAMES,1976.0,3.0,6.0,1.0,A122,E285,1553310.0,JAMES,,JAM,0.0,both,1,0,0,1.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1976.0,6.0,1.0,VERONICA,VERONICA,1976.0,6.0,1.0,2.0,A454,E268,1398819.0,VERONICA,,VER,0.0,both,0,0,0,0.625
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1977.0,12.0,13.0,PHILLIP,PHILLIP,1977.0,12.0,13.0,1.0,A123,E272,1448467.0,PHILLIP,,PHI,0.0,both,13,1,1,13.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1978.0,11.0,19.0,ADE,ADE,1978.0,11.0,19.0,1.0,A124,E312,1664782.0,ADE,,ADE,0.0,both,1,0,0,1.0
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1978.0,10.0,9.0,PAULINE,PAULA,1978.0,10.0,9.0,2.0,A455,E550,3188178.0,PAULA,,PAU,0.0,both,0,0,0,1.4285714285714284
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,1.0,3000.0,1979.0,10.0,16.0,CHRIS,CHRIS,1979.0,10.0,16.0,1.0,A125,E520,2971811.0,CHRIS,,CHR,0.0,both,1,0,0,2.4285714285714284
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1979.0,8.0,23.0,IRENE,IRENE,1979.0,8.0,23.0,2.0,A457,E517,2963367.0,IRENE,,IRE,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1979.0,3.0,27.0,SONIA,SONIA,1979.0,3.0,27.0,,A456,E531,3031132.0,SONIA,,SON,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1977.0,12.0,13.0,PHILLIP,E272,A123,1448467,PHILLIP,,PHI,0,2.0,3000.0,1980.0,6.0,19.0,AMELIA,AMELIA,1980.0,6.0,19.0,2.0,A458,E284,1549788.0,AMELIA,,AME,0.0,both,0,0,0,1.4285714285714284
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1905.0,3.0,,MIKE,MIKE,1905.0,3.0,,1.0,A95,E291,1576027.0,MIKE,,MIK,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1918.0,3.0,20.0,GEORGE,GEORGE,1918.0,3.0,20.0,1.0,A96,E293,1580147.0,GEORGE,,GEO,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1920.0,2.0,,MELISSA,MELISSA,1920.0,2.0,,2.0,A427,E300,1612503.0,MELISSA,,MEL,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1920.0,4.0,,SHARON BORG,SHARON BORG,1920.0,5.0,,2.0,A428,E267,1386660.0,SHARON,BORG,SHA,0.0,both,2,0,0,2.833333333333333
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1921.0,9.0,,BRYAN,BRYAN,1921.0,9.0,,1.0,A97,E310,1658963.0,BRYAN,,BRY,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1923.0,5.0,19.0,JOHN,JOHN,1923.0,5.0,19.0,1.0,A98,E295,1582216.0,JOHN,,JOH,0.0,both,3,0,0,3.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1925.0,7.0,3.0,BILL,BILL,1925.0,7.0,3.0,1.0,A99,E988,5591675.0,BILL,,BIL,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1928.0,10.0,,CHRIS,CHRIS,1928.0,10.0,,1.0,A100,E298,1607093.0,CHRIS,,CHR,0.0,both,1,0,0,1.9999999999999998
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1931.0,7.0,,RACHEL,RACHAEL,1931.0,7.0,,2.0,A429,E537,3064779.0,RACHAEL,,RAC,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1934.0,11.0,14.0,SOHAN,SOHAN,1934.0,11.0,14.0,2.0,A430,E277,1473107.0,SOHAN,,SOH,0.0,both,0,0,0,0.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1935.0,7.0,22.0,KATHLEEN,KATHLEEN,1935.0,7.0,22.0,,A431,E521,2979964.0,KATHLEEN,,KAT,0.0,both,0,0,0,0.625
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1935.0,11.0,,LAURENCE,LAURENCE,1935.0,11.0,,1.0,A101,E278,1482348.0,LAURENCE,,LAU,0.0,both,1,0,0,1.625
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1936.0,3.0,,REBECCA,REBELLA,1936.0,3.0,,2.0,A432,E276,1463207.0,REBELLA,,REB,0.0,both,0,0,0,0.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1937.0,1.0,10.0,DONALD,DONALD,1937.0,1.0,10.0,1.0,A102,E991,5608132.0,DONALD,,DON,0.0,both,1,0,0,2.666666666666667
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1942.0,9.0,21.0,ANDREW,ANDREW,1942.0,9.0,21.0,1.0,A103,E281,1501968.0,ANDREW,,AND,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1942.0,3.0,3.0,MRS HARRISON,MRS HARRISON,1942.0,3.0,3.0,2.0,A433,E302,1613750.0,HARRISON,,HAR,0.0,both,0,0,0,1.25
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1945.0,7.0,1.0,BRYN,BRYN,1945.0,7.0,1.0,1.0,A104,E296,1592090.0,BRYN,,BRY,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1945.0,8.0,28.0,PAUL,PAUL,1945.0,8.0,28.0,1.0,A105,E530,3031128.0,PAUL,,PAU,0.0,both,3,0,0,4.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1946.0,1.0,12.0,CHRIS,CHRIS,1946.0,1.0,12.0,1.0,A106,E274,1462223.0,CHRIS,,CHR,0.0,both,1,0,0,1.9999999999999998
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1947.0,11.0,6.0,BRIAN,BRIAN,1947.0,11.0,6.0,1.0,A107,E536,3056916.0,BRIAN,,BRI,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1949.0,12.0,11.0,MRS ANNILING,MRS ANNILING,1949.0,12.0,11.0,2.0,A434,E306,1638234.0,ANNILING,,ANN,0.0,both,0,0,0,0.625
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1950.0,10.0,10.0,JULIE,JULIE JANE,1950.0,10.0,10.0,2.0,A435,E992,5609697.0,JULIE,JANE,JUL,0.0,both,0,0,0,0.9999999999999998
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1951.0,7.0,12.0,JOAN,JOAN,1951.0,7.0,12.0,2.0,A436,E297,1605809.0,JOAN,,JOA,0.0,both,0,0,0,0.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1953.0,7.0,3.0,ALFRED,ALFRED,1952.0,7.0,3.0,1.0,A108,E309,1657740.0,ALFRED,,ALF,0.0,both,1,0,0,1.833333333333333
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1952.0,11.0,11.0,VIOLET,VIOLET,1952.0,11.0,11.0,2.0,A437,E522,2988059.0,VIOLET,,VIO,0.0,both,0,0,0,0.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1953.0,11.0,6.0,ALBERT,ALBERT,1953.0,11.0,6.0,1.0,A110,E533,3043260.0,ALBERT,,ALB,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1953.0,7.0,15.0,DENIS,DENIS,1953.0,7.0,15.0,1.0,A109,E539,3087768.0,DENIS,,DEN,0.0,both,1,0,0,3.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1956.0,11.0,22.0,GAYNOR,GAYNOR,1956.0,11.0,22.0,2.0,A439,E534,3043261.0,GAYNOR,,GAY,0.0,both,0,0,0,0.8333333333333331
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1956.0,3.0,31.0,LYNDA,LYNDA,1956.0,3.0,31.0,2.0,A438,E288,1568447.0,LYNDA,,LYN,0.0,both,0,0,0,0.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1957.0,1.0,21.0,MIKE,MICHAEL,1957.0,1.0,21.0,1.0,A111,E294,1581056.0,MICHAEL,,MIC,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1957.0,3.0,3.0,PAULINE,PAULINE,1957.0,3.0,3.0,2.0,A440,E541,3119955.0,PAULINE,,PAU,0.0,both,0,0,0,1.4285714285714284
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1959.0,6.0,27.0,ANNABEL,ANNABEL,1959.0,6.0,27.0,2.0,A441,E305,1636738.0,ANNABEL,,ANN,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1959.0,12.0,15.0,MARK,MARK,1959.0,12.0,15.0,1.0,A112,E532,3037291.0,MARK,,MAR,0.0,both,1,0,0,1.9999999999999998
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1960.0,5.0,28.0,ANN,ANN,1960.0,5.0,28.0,2.0,A442,E542,3140058.0,ANN,,ANN,0.0,both,4,0,0,5.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1961.0,8.0,30.0,GILLIAN,GILLIAN,1961.0,8.0,30.0,2.0,A443,E516,2945606.0,GILLIAN,,GIL,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1963.0,9.0,25.0,BRIJ,BRIJ,1963.0,9.0,25.0,1.0,A113,E547,3172516.0,BRIJ,,BRI,0.0,both,1,0,0,1.9999999999999998
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1963.0,12.0,7.0,MARGARET,MARGARET,1963.0,12.0,7.0,2.0,A444,E271,1441895.0,MARGARET,,MAR,0.0,both,0,0,0,0.625
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1965.0,4.0,28.0,JACKIE,JACXIE,1965.0,4.0,28.0,2.0,A445,E303,1618486.0,JACXIE,,JAC,0.0,both,2,0,0,3.666666666666667
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1966.0,11.0,21.0,BILL,BILL,1966.0,11.0,21.0,1.0,A116,E545,3166876.0,BILL,,BIL,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1966.0,5.0,6.0,COLIN,COLIN,1966.0,5.0,6.0,1.0,A114,E529,3024242.0,COLIN,,COL,0.0,both,3,0,0,4.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1966.0,10.0,21.0,JOHN,JOHN,1966.0,10.0,21.0,1.0,A115,E287,1564949.0,JOHN,,JOH,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1967.0,4.0,16.0,SERENA,SERENA,1967.0,4.0,16.0,2.0,A446,E514,2941252.0,SERENA,,SER,0.0,both,0,0,0,0.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1969.0,1.0,6.0,MARIE,MARIE,1969.0,1.0,6.0,2.0,A447,E280,1498127.0,MARIE,,MAR,0.0,both,0,0,0,2.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1969.0,12.0,26.0,LAUREN,LAURIE,1970.0,12.0,26.0,2.0,A448,E528,3022872.0,LAURIE,,LAU,0.0,both,0,0,0,1.666666666666667
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1970.0,3.0,5.0,STEPHEN,STEPHEN,1970.0,3.0,5.0,1.0,A117,E523,2990792.0,STEPHEN,,STE,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1971.0,11.0,14.0,MARIE,MARIF,1971.0,11.0,14.0,2.0,A449,E524,2990793.0,MARIF,,MAR,0.0,both,0,0,0,2.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1972.0,5.0,17.0,DAPHNE,DAPHNE,1972.0,5.0,17.0,2.0,A450,E519,2965008.0,DAPHNE,,DAP,0.0,both,2,0,0,3.666666666666667
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1972.0,5.0,20.0,LORENZINA,LORENZINA,1972.0,5.0,20.0,2.0,A451,E314,1675201.0,LORENZINA,,LOR,0.0,both,2,0,0,2.555555555555556
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1972.0,8.0,15.0,PAUL,PAUL,1972.0,8.0,15.0,1.0,A119,E549,3182087.0,PAUL,,PAU,0.0,both,1,0,0,1.9999999999999998
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1972.0,6.0,7.0,ROBERT,ROBERT,1972.0,6.0,7.0,1.0,A118,E275,1462225.0,ROBERT,,ROB,0.0,both,1,0,0,1.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1974.0,10.0,10.0,FRANCIS,FRANCES,1974.0,10.0,10.0,2.0,A453,E544,3165100.0,FRANCES,,FRA,0.0,both,0,0,0,0.7142857142857145
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1975.0,10.0,14.0,DUNCAN,DUNCAN,1975.0,10.0,14.0,1.0,A120,E535,3043262.0,DUNCAN,,DUN,0.0,both,1,0,0,1.833333333333333
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1976.0,1.0,4.0,ALAN,ALAN,1976.0,1.0,4.0,1.0,A121,E299,1609883.0,ALAN,,ALA,0.0,both,1,0,0,1.9999999999999998
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1976.0,3.0,6.0,JAMES,JAMES,1976.0,3.0,6.0,1.0,A122,E285,1553310.0,JAMES,,JAM,0.0,both,1,0,0,1.9999999999999998
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1976.0,6.0,1.0,VERONICA,VERONICA,1976.0,6.0,1.0,2.0,A454,E268,1398819.0,VERONICA,,VER,0.0,both,0,0,0,0.625
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1977.0,12.0,13.0,PHILLIP,PHILLIP,1977.0,12.0,13.0,1.0,A123,E272,1448467.0,PHILLIP,,PHI,0.0,both,1,0,0,1.7142857142857144
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1978.0,11.0,19.0,ADE,ADE,1978.0,11.0,19.0,1.0,A124,E312,1664782.0,ADE,,ADE,0.0,both,4,0,0,5.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1978.0,10.0,9.0,PAULINE,PAULA,1978.0,10.0,9.0,2.0,A455,E550,3188178.0,PAULA,,PAU,0.0,both,3,0,0,4.0
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,1.0,3000.0,1979.0,10.0,16.0,CHRIS,CHRIS,1979.0,10.0,16.0,1.0,A125,E520,2971811.0,CHRIS,,CHR,0.0,both,1,0,0,1.9999999999999998
1.0,3000.0,1978.0,5.0,28.0,DAVID,E543,,3146568,DAVID,,DAV,0,2.0,3000.0,1979.0,8.0,23.0,IRENE,IRENE,1979.0,8.0,23.0,2.0,A457,E517,2963367.0,IRENE,,IRE,0.0,both,0,0,0,0.0
